App_Running,Screen_On_Time_min,CPU_Usage_%,Battery_Temperature_C,Battery_Drop_Per_Hour,Network_Type,Brightness_Level_%,RAM_Usage_MB,Charging_State,Usage_Mode
Facebook,133.01420301076254,14.847945807056629,34.59326136482126,13.322706880510335,5G,77,2090.547921540923,Charging,Social Media
Maps,94.48547457247423,46.2603919269348,40.47724742254475,8.988568226657947,4G,96,2568.8774242071054,Charging,Navigation
Instagram,17.22912496496371,40.85230910020179,34.57457417174489,9.256418293258662,4G,58,1171.8512048506045,Charging,Social Media
PUBG,79.04649786395878,52.7588072577706,31.502695632253612,20.147943087159675,4G,75,1512.376406380506,Not Charging,Social Media
Camera,81.24506977257082,24.621030164920384,33.036246908014604,10.51800674226909,5G,50,1694.8579626285796,Not Charging,Music
Chrome,103.40522523949875,49.938401233838675,36.3348879493583,14.933247851693348,WiFi,32,2918.2324712088034,Charging,Gaming
Camera,84.62025756224348,37.39412371101247,40.425889240861586,12.26480544957306,5G,21,2441.8689332902754,Not Charging,Navigation
Facebook,111.3272229325519,61.49075456078431,35.00731427406895,5.223972963297831,5G,52,2041.8931726249773,Charging,Music
PUBG,89.7917653903818,76.79074906719987,31.63171564198404,2.7755981358094726,WiFi,48,1913.4433101158406,Not Charging,Browsing
Maps,118.96995173744722,58.074956585788286,42.221300234101896,14.437610293478391,WiFi,64,2557.661102085763,Not Charging,Video Streaming
WhatsApp,69.03135199879266,42.20778017162337,27.825917443266725,20.52055260433402,5G,64,1846.5159288628172,Charging,Video Streaming
YouTube,83.60858668241735,69.81505994092707,31.663973077618373,13.574937677102504,WiFi,9,2641.3605489961265,Charging,Browsing
PUBG,100.66603838474741,44.052170625019755,39.463921891134945,15.120450915920678,WiFi,73,2071.3889732138764,Charging,Gaming
Instagram,65.69514824266392,21.380814297160754,43.83228623268781,7.4764684720725985,WiFi,82,2975.814477189584,Charging,Video Streaming
Spotify,60.2496799479731,34.41090039572637,37.403406321101976,17.074471710315045,5G,74,1633.221557272298,Not Charging,Gaming
Maps,64.26619750783287,46.42508279442502,36.24943779081915,17.012522274410195,5G,11,2123.2153722442595,Not Charging,Video Streaming
YouTube,61.26960957277694,47.38931233430096,33.545674149046626,8.519007638479106,WiFi,57,1648.6365423016946,Charging,Video Streaming
Chrome,93.06404802188318,18.121026652885107,37.740355790246305,14.727043869165637,4G,21,3176.921301575224,Not Charging,Music
Spotify,34.12979925913611,18.597015703104912,35.646838355054065,3.1679107466351635,WiFi,63,2212.5147362891944,Not Charging,Video Streaming
Facebook,41.100749342052325,29.880352306852274,31.227343229927286,15.619559833794934,WiFi,13,1595.5915437010349,Charging,Browsing
PUBG,126.56866230893156,43.018154201842854,33.45503115814756,9.137912071099771,5G,99,1658.7362947930492,Charging,Gaming
YouTube,61.87258197564556,44.93843824819879,30.66277001659702,5.864354315449897,4G,26,2508.4299515491007,Charging,Social Media
TikTok,85.0003712792937,37.119576861572156,35.06807807190413,14.013199784960019,WiFi,49,1108.8962081958061,Not Charging,Social Media
WhatsApp,42.771339552521795,22.483568997235288,35.80919736521301,3.141350174421774,4G,77,2093.0677665997973,Charging,Social Media
WhatsApp,82.3531066947319,61.05414414528954,43.17191599323882,13.712067903841618,5G,63,1688.5425701544677,Charging,Gaming
Maps,62.0248333079649,18.919129072354405,32.013014371546895,6.338604352275519,4G,84,2104.213263828947,Not Charging,Gaming
Chrome,40.92276254598964,54.535111172806424,34.09611622598256,5.2686193838407025,5G,17,2260.7476592943854,Not Charging,Social Media
Maps,113.42301093911783,46.08234925175548,41.295906607566025,12.299264806898421,WiFi,87,2140.93104037896,Not Charging,Browsing
TikTok,109.56414317652178,54.20498455807593,44.025446752289454,11.137243712425661,5G,16,2040.3091611610325,Not Charging,Video Streaming
Instagram,77.31613023214959,28.333500606156246,37.373554886993325,19.283947255452535,4G,40,2299.3495510617117,Charging,Social Media
Chrome,104.98547581694778,32.86018702866194,33.73218414275899,5.575993749386903,4G,14,3249.9423833749943,Not Charging,Navigation
Camera,127.582317193179,35.82563835921565,32.63491166364523,18.875272455823545,4G,20,2964.3316160925624,Charging,Gaming
Instagram,98.85189832895223,27.854033590977274,25.784665925698572,6.311776978653614,WiFi,96,1997.3698465492148,Charging,Navigation
Chrome,91.99199348774908,38.378876802426475,30.361158504521484,16.597212082125203,4G,23,2635.0097220275065,Not Charging,Navigation
Chrome,84.97374241208274,58.68634184106811,35.507812117518036,17.53046261426687,4G,10,2605.606978460302,Charging,Gaming
TikTok,96.23743412148099,15.547492292480406,34.09507066992839,13.607293929454627,4G,8,1972.5581766498613,Charging,Social Media
Facebook,70.90201516275908,25.141824376833647,38.11703986997514,8.04523059730793,5G,34,2180.938944638033,Not Charging,Browsing
TikTok,73.08410327096384,23.513820219406156,34.02398606585416,4.38522764021776,4G,99,2522.509654969956,Not Charging,Music
Chrome,91.27228438031287,33.58372606795928,31.369713516813952,2.241117582024099,5G,50,1761.7952594952155,Not Charging,Navigation
YouTube,68.15337824601178,32.96710596531694,36.70672129672662,21.261454770354426,4G,31,2055.6421367319667,Charging,Social Media
Instagram,70.85500818016244,46.58471876661059,47.52632622736732,10.51572553134015,5G,49,2081.3917043648335,Charging,Music
TikTok,80.00466661587433,35.505846543820624,33.41325416301736,6.476662261362424,5G,89,2038.1920229652874,Not Charging,Navigation
Facebook,108.76518876482673,39.543249150789535,35.694437606726886,6.2841969697995985,WiFi,41,2014.5795845772432,Not Charging,Social Media
PUBG,51.68340616100881,40.97672068268001,39.2346279060634,12.839311968033803,WiFi,13,2465.3101728416127,Not Charging,Navigation
Maps,98.97946256763151,38.68106091808717,32.141908042153666,10.025739481979544,5G,65,2215.893850767145,Not Charging,Social Media
Chrome,99.79491032008676,45.54969592186388,41.363787683176916,2.4035371057151593,5G,39,2583.601962546054,Not Charging,Browsing
Camera,99.64530023242023,33.165149268008825,27.104799444410354,16.322703347317248,WiFi,51,3712.076566012281,Not Charging,Video Streaming
PUBG,59.83134049476278,59.69552594112497,32.96136491365691,13.674917777489624,5G,25,1878.9834302630854,Not Charging,Video Streaming
WhatsApp,37.682959612226576,73.12429770078188,33.44389551245723,21.199554995844416,WiFi,21,2330.612982510951,Charging,Gaming
Spotify,93.99251181028555,45.593464621506044,35.75578872626804,17.703957237772695,WiFi,59,2505.1486205804717,Not Charging,Music
Facebook,84.68846961034905,38.41986745563592,25.142593500050424,1.0,4G,92,2855.1618888220855,Not Charging,Navigation
Camera,105.1094158690783,44.36873463975866,41.76369947330548,19.084869869187816,4G,99,2460.6730542288633,Not Charging,Navigation
Spotify,62.486579299761544,18.484503711745337,37.071087924754174,18.037456246372685,WiFi,10,1544.2895386747682,Not Charging,Social Media
Facebook,99.00295940640903,37.70158201198122,40.61415722749564,8.31813623822,WiFi,39,1802.549294494287,Charging,Music
YouTube,106.36030280548529,24.03013089577087,43.06517868731935,9.837121214384602,5G,54,2287.8735722007705,Not Charging,Navigation
Maps,77.61725697376623,42.64965375860495,31.297181108314714,14.05862553620621,WiFi,41,1785.484736897542,Charging,Music
PUBG,90.42323758162041,24.10461038034279,22.528229996386013,6.928924956015859,WiFi,17,1314.1426831191802,Charging,Music
Instagram,89.54916143810237,29.828338319616556,40.731830376484154,10.786355658935848,4G,29,1716.169213755573,Charging,Video Streaming
Facebook,59.46326177425875,6.920436417154214,33.568086649133065,17.000187229129565,WiFi,5,1719.4222298703705,Not Charging,Navigation
Instagram,93.27741505711519,17.40131465078498,29.334157520639696,14.588639543450402,5G,53,1594.3776890924034,Not Charging,Navigation
Maps,120.56245852252533,40.3231070440407,37.88149826520255,8.666076180191302,WiFi,39,3716.051236481662,Charging,Gaming
Chrome,80.55509836356592,21.967308825223544,47.317784660661296,17.113802783206125,4G,87,2389.177258548514,Charging,Music
WhatsApp,43.47687653370856,50.95660975678365,34.45546752430834,13.514476312714656,4G,57,2269.3413341065902,Not Charging,Social Media
PUBG,62.819336727149754,20.691663673800313,39.75558153651159,13.343527264734368,4G,56,2751.7035352266344,Charging,Video Streaming
Maps,35.514263778709314,41.798817519286565,30.062486032652657,9.42533818509398,4G,58,3278.97352457901,Charging,Gaming
Maps,112.25652822615162,23.57186556542362,26.566211172752233,11.96730728165569,WiFi,80,2432.0026811728167,Not Charging,Video Streaming
YouTube,99.10263240820237,40.782046625502886,39.56970234661496,8.129542591901137,5G,51,2810.5310428993735,Not Charging,Social Media
Spotify,67.46576820830454,11.978190063572907,37.73036585904134,2.2972420764817514,5G,47,1898.788304836926,Charging,Gaming
WhatsApp,44.54850195077659,28.202255365556628,32.671485826704625,10.601039171505079,5G,24,1656.2151174971975,Charging,Video Streaming
PUBG,59.167626043937744,22.306800720683974,43.531096540126974,11.389238769526006,WiFi,37,2745.509874516387,Not Charging,Social Media
Chrome,64.04307585757131,48.2484886296347,26.17755515171548,12.686443897438327,WiFi,97,2734.017392173854,Not Charging,Browsing
Chrome,82.73518997550146,41.933936966813064,28.849849620389904,18.060772991842477,WiFi,20,2677.7226383711077,Not Charging,Gaming
TikTok,81.8939835799595,16.511359180767766,32.28566202623731,8.73857577636645,5G,82,2275.3508684589,Charging,Social Media
Maps,113.53579938434257,31.952288950686793,33.218014963396975,10.161239982426402,WiFi,11,1732.2757739758647,Not Charging,Gaming
Facebook,62.68112855754893,23.415232359157482,42.326773537643085,15.830887988106092,WiFi,74,1911.6653738128061,Charging,Navigation
YouTube,42.29530364115178,,35.245989689053815,8.237389427090772,4G,25,2893.043004346334,Charging,Navigation
WhatsApp,51.075538121442705,54.07286221480908,34.03523005200116,12.76874764404239,4G,40,1845.4823208819457,Not Charging,Video Streaming
Chrome,79.42437863883748,13.375322802337799,28.649966161045565,9.958589932178219,5G,90,2311.751605217058,Not Charging,Music
PUBG,61.78304832635523,47.40054461572221,40.43316770920765,10.781878086442868,4G,58,1737.4629145031586,Not Charging,Browsing
TikTok,72.69978636217435,22.650558961134358,29.316795582663808,15.790724446053385,4G,23,2085.291992610191,Not Charging,Music
PUBG,68.6491604920139,31.20624840921021,28.626943543199133,10.1327347200978,4G,29,1551.6743389613773,Charging,Social Media
YouTube,104.75596134262958,35.48381343591436,32.998709295264135,15.953720036199172,WiFi,71,2155.2389907940747,Charging,Gaming
Facebook,65.32585782269194,62.24909245333209,35.81597012327584,2.237834458974209,4G,57,1913.477386818328,Charging,Navigation
TikTok,70.56644807630475,19.94225409453672,31.399286999198463,4.851926630402693,4G,79,1176.0708603778044,Charging,Music
TikTok,97.93208952896939,47.52124583964953,38.53508751478803,1.0,4G,52,2592.897502743542,Not Charging,Navigation
Spotify,65.8754522241981,17.427433877455734,33.58511861509625,6.171146914165166,WiFi,46,2565.5888753948493,Charging,Browsing
WhatsApp,90.58030936142545,16.391096227388985,40.26384469805792,21.284218314245862,5G,51,2233.6785439678874,Not Charging,Social Media
TikTok,88.28713155054398,35.42695172628733,37.52555306041537,11.912320456582735,WiFi,95,1525.50194777659,Not Charging,Browsing
Spotify,83.54414647402699,35.325942364845844,43.957396701820684,8.393486247712715,WiFi,46,1533.7972428180983,Charging,Browsing
Spotify,51.64009043233776,1.0,32.78885537061255,15.914034124962118,4G,6,3598.3445761178973,Charging,Social Media
YouTube,110.74435561304843,52.393944340632466,39.21985512202797,16.62005528628586,5G,10,626.750581587927,Charging,Gaming
Instagram,135.51709491457785,2.913288133537236,26.065943890931585,5.89576092968737,4G,50,1545.6238014929163,Charging,Browsing
PUBG,80.22070345668487,32.81093845830048,49.45829346537947,24.491000589870563,4G,70,3489.7538548267135,Charging,Music
Facebook,53.84112816574062,54.91423177407958,38.969732667356276,13.381654215005279,5G,85,3677.572683311355,Not Charging,Social Media
Camera,80.72756770812556,68.13775950033019,33.5184638888864,14.011759942271706,5G,44,3219.482272900559,Not Charging,Social Media
PUBG,104.74650351464999,29.5542520446713,33.704373946835744,14.486165756789308,WiFi,62,2519.108978398669,Charging,Navigation
TikTok,64.62030810710982,13.505763745743685,33.76488463181366,14.475689350229864,5G,82,1818.1504422676242,Charging,Video Streaming
Facebook,76.77752039704527,54.35822338651937,44.20018311550837,8.892632976427612,WiFi,78,1190.4148515968209,Charging,Browsing
Chrome,88.51635341030354,47.97734825180393,39.492747501706084,22.56259645481401,WiFi,37,2443.689971255757,Charging,Music
Instagram,110.07619630514812,27.66511565632287,32.783408488073256,10.574057766281703,4G,66,1742.1693222661174,Charging,Gaming
Chrome,99.38559332723436,25.763938126861905,28.80592490937859,16.787588888216632,4G,16,3070.9733466359426,Charging,Browsing
Chrome,100.42169923830656,24.239117545108527,40.98052317753958,9.62532688889376,4G,53,1087.9031455756483,Not Charging,Gaming
WhatsApp,69.34328608308937,29.831201963980497,39.19274463156812,8.738667484483427,5G,92,2320.255196193397,Not Charging,Navigation
PUBG,90.04797387934808,39.74102213602446,38.531853486253,21.50932306625495,5G,82,2757.246685946503,Charging,Browsing
Camera,61.95091682187177,26.509781258948426,34.581277823090495,11.458144816905799,WiFi,9,2807.5966772200686,Charging,Gaming
YouTube,101.13815249713028,28.406295866566396,33.501912755446206,11.829463995052278,WiFi,55,2700.1777558242516,Not Charging,Browsing
Camera,108.78049101964034,44.61918529115864,43.4261175573987,13.41808602752505,WiFi,73,2404.276754187756,Charging,Social Media
Chrome,93.83408921931557,12.763787884116908,43.891346196522385,25.00885235660401,5G,36,2276.6322242436277,Charging,Browsing
TikTok,70.81473533012961,29.360964201296312,38.200624378208104,22.843805839607136,WiFi,53,2744.7851533717517,Charging,Music
Instagram,74.90682179896004,9.860884713513478,39.84920432419955,18.418913041628866,WiFi,64,2404.3681981788686,Not Charging,Browsing
Maps,125.16290526655024,36.62618710029352,36.18049082085355,26.268112913702247,5G,50,2423.699443501214,Charging,Gaming
Camera,71.2322388844126,5.90891887787188,28.150071137665485,7.277116400395457,4G,72,2220.6258877967393,Not Charging,Music
Chrome,106.2498541862642,48.35015190239645,30.101286219951767,15.279419953456948,5G,98,1968.9375811824393,Charging,Gaming
Instagram,88.47228995546304,15.280439063119918,40.7309095152472,12.37911465490219,WiFi,45,1390.03667031082,Charging,Video Streaming
Facebook,71.64658878850393,8.411321519578184,41.36852673905595,3.1545613398207166,4G,85,1493.549519541209,Not Charging,Video Streaming
PUBG,46.38377431326437,29.545800561475737,40.2706350415481,14.315484653318878,5G,71,1970.0780590972968,Charging,Music
Spotify,85.29000951471266,60.66660937515576,36.730261550435166,9.545867600429755,4G,17,2127.6982416962433,Not Charging,Video Streaming
WhatsApp,82.27752166515306,45.66788680132363,40.45649478147634,19.667504204901547,4G,22,1619.3863595232333,Not Charging,Video Streaming
Instagram,125.16336678648334,6.165288418190514,34.70931352750385,10.024890677808157,WiFi,91,1574.5586383923494,Charging,Social Media
TikTok,58.49518261443754,14.853120985331884,38.1069516826915,9.740540153885787,5G,55,1981.2350368613475,Not Charging,Gaming
TikTok,137.36921478869462,29.06599440131439,33.97658815939941,19.665344129256525,WiFi,40,2741.234948075623,Not Charging,Video Streaming
Instagram,89.47026323741483,68.57529742656293,29.716071834250588,11.672730107889143,5G,85,927.9266822250545,Charging,Music
TikTok,89.44573053055394,20.915687780466982,39.32285986248634,17.81438846873578,5G,38,1637.0024775779502,Charging,Social Media
PUBG,65.17319663919424,21.036721344452083,41.375622023305716,14.121797199616495,5G,16,2296.957191239035,Charging,Video Streaming
TikTok,87.86765768886171,57.91144080320272,47.36979390208358,14.188857306517363,4G,9,2972.015109870169,Not Charging,Browsing
Camera,91.82627320583032,37.92360807893564,36.32014500697997,10.779763135597968,4G,52,3496.4986169890944,Charging,Music
Spotify,103.43318229552193,50.79500040948112,29.76095090810885,14.511050228535039,WiFi,95,1994.6905852312739,Charging,Gaming
TikTok,55.54194481020143,24.09350689736053,33.35779631335593,11.342540940053873,5G,44,1985.937361877254,Charging,Browsing
Spotify,115.16952139470096,33.47546228406421,34.3205430723741,7.980982761718156,5G,17,2117.3822747816234,Charging,Video Streaming
Chrome,89.03538809429949,54.734477932823665,35.742489033139556,11.478728423417728,4G,30,2336.266297314538,Not Charging,Music
YouTube,95.20572238268281,32.827386848963,37.35438128369216,18.43915394337529,5G,18,2173.0599223339727,Charging,Browsing
PUBG,74.47644346238098,51.845797962896945,36.814846461983336,14.680046127956832,WiFi,15,2269.933171770235,Charging,Music
YouTube,56.79643404302374,40.80900950651795,38.88541129232628,15.842203656633831,5G,42,1398.1858460375863,Charging,Navigation
Chrome,81.81811568508219,19.405563823716218,35.987115238462906,12.007336857210552,5G,84,1202.8049791250003,Charging,Browsing
PUBG,84.68238874558045,34.75524181480966,,2.3110492190925225,4G,61,2629.1861200338362,Charging,Music
Instagram,45.364293297137735,49.7207598841255,36.13566914346724,5.89285750790462,5G,26,2084.331099714952,Not Charging,Browsing
Instagram,99.83213512912813,45.04124286780328,35.43365380653594,10.554972232280663,WiFi,20,2700.1061639707486,Charging,Navigation
Spotify,104.91311584741452,34.396206523687574,37.751334319104664,6.324688272413562,WiFi,81,2334.265586286089,Charging,Gaming
Chrome,61.75838440447183,6.6242841654275075,33.19258897211238,9.378212187046138,WiFi,80,1340.172867338318,Not Charging,Gaming
Spotify,54.43536624319772,8.060127778854255,36.11762862238194,9.19722715142899,WiFi,86,3131.9338377256527,Charging,Social Media
WhatsApp,72.42596557814247,11.250416155593257,37.78121093764442,9.34795629936217,4G,33,2218.814505076509,Not Charging,Browsing
TikTok,80.5973774246575,27.343366898501735,34.199788991346566,19.18584927652056,5G,86,1751.6513847951073,Not Charging,Navigation
Maps,73.39572475211665,29.343231894598283,38.3793530111514,11.735108625352352,4G,6,1879.4795097385897,Not Charging,Music
WhatsApp,78.47705418073042,12.868828983589655,35.35062466232422,16.673350790502674,WiFi,58,1473.1914549314833,Not Charging,Social Media
TikTok,85.5369424418979,50.33769190544024,35.783294161575505,12.81972472279013,5G,6,2399.6255199539714,Charging,Browsing
PUBG,45.79327653185928,16.043463841691864,20.386456004714997,19.078733038300562,4G,7,2133.288958869336,Charging,Social Media
Spotify,48.667609317418375,14.441614368994856,29.280563575872378,17.10489802573813,5G,97,3411.171431691311,Not Charging,Browsing
PUBG,11.943056476921385,36.32353630828923,29.294170921701756,9.042420651647163,WiFi,60,2511.962773101733,Not Charging,Gaming
PUBG,103.5636307113368,49.60857679989843,36.08166108949835,21.808147366490896,WiFi,76,3374.8224476765017,Not Charging,Music
TikTok,80.38067551543622,65.8228192971975,41.3583261664825,9.727387964907917,5G,15,1623.244874542272,Not Charging,Navigation
Chrome,106.19627828662891,43.738175817547656,34.40792447641936,13.000003329158305,5G,80,2001.515377013664,Not Charging,Gaming
TikTok,51.55655010471519,58.697445780854295,,13.885134165151639,WiFi,36,2734.0680402738426,Charging,Social Media
Facebook,80.61018348832906,16.819150224101573,38.241263281629344,14.441823801072488,4G,8,2553.345682357408,Not Charging,Video Streaming
Instagram,85.37066265291503,67.396088909915,35.69946711735159,15.980899474881172,WiFi,13,2190.622985589678,Charging,Social Media
Instagram,65.95543762924963,7.077733241667673,37.86988350415839,8.216077906261546,5G,92,1554.112752177206,Not Charging,Video Streaming
WhatsApp,41.16430503833018,27.44241119168479,36.22971859415919,15.561676334066837,4G,60,893.0349325755767,Not Charging,Browsing
Instagram,123.64678340337892,43.40978779368162,34.28859751603611,14.905727785043364,WiFi,20,2068.040977719137,Charging,Gaming
TikTok,114.98208353175127,10.921744764560845,36.955401748332676,12.002360173945425,5G,85,2093.6635231772484,Not Charging,Browsing
Camera,70.45169320686588,21.094248621119995,42.23315704900865,11.051282480229695,5G,90,2276.828679160355,Charging,Navigation
Spotify,92.75569112924019,18.711162060655486,37.36374486737848,7.959491772371458,5G,75,1332.631740457824,Charging,Music
TikTok,67.88023309107767,30.346684891253982,36.089855600193296,14.401755810622264,4G,14,1672.428520681212,Not Charging,Video Streaming
TikTok,55.11490992438131,56.32374285009011,30.612747094152596,8.69765240020852,4G,97,2435.1136322746615,Not Charging,Music
Maps,125.68153762392535,35.25237599431716,42.079375746323045,13.189403850998241,4G,40,2551.0239732628725,Charging,Browsing
Spotify,38.615777964854956,28.054040836489737,27.96475734500527,11.493354885909548,4G,28,2320.5759702006017,Charging,Gaming
Facebook,72.86240757572213,1.0,26.469684597009493,5.329196221253873,5G,68,1992.0670757061093,Not Charging,Gaming
Instagram,82.10809568105584,42.00132807257869,36.85730344158755,7.332807430635034,5G,60,1487.7613596273682,Charging,Browsing
Spotify,121.28091446718216,46.85023113467268,30.596199044426395,14.02387928886767,4G,82,2772.3348962595073,Not Charging,Browsing
Instagram,102.41471635590045,9.499703482846826,40.445495014237224,9.37840943015296,4G,82,2636.184898502986,Not Charging,Gaming
WhatsApp,38.193755635817034,33.99541460416218,26.58147187317008,9.207899157562334,5G,93,1855.514157288075,Not Charging,Navigation
Spotify,79.93124397414545,37.895122854980706,39.8090323625531,8.180262988778239,WiFi,26,2699.9307868233045,Charging,Video Streaming
Instagram,80.52650495910899,49.46902635955541,39.104909673689505,8.34994238567757,WiFi,56,2158.5531270294705,Not Charging,Music
Facebook,74.29154161751394,24.128473126317893,35.59007982053953,20.21333258928174,5G,54,1790.606459252099,Charging,Social Media
YouTube,95.49522768825753,21.86959458372804,24.502141787098456,6.400304314976916,4G,51,2756.0359788769833,Charging,Browsing
PUBG,44.77232680610057,28.152540522974576,26.383484398403652,19.36451622832589,4G,27,2260.1003559313053,Not Charging,Browsing
PUBG,69.78410218658324,54.26655579166076,36.19967638862463,10.346343896008607,5G,94,1943.136311036038,Charging,Gaming
Facebook,91.97046870532688,50.65768163259005,33.83603999807276,8.731227537110618,WiFi,95,1430.6130868724993,Charging,Music
Maps,96.98939212901603,34.6798204674138,38.636651424515016,13.919117819156346,5G,80,1486.1713144694345,Charging,Music
YouTube,83.73548683772992,50.29664790782432,34.658918541343816,12.265203921352235,5G,87,2708.2046416970884,Charging,Navigation
WhatsApp,72.79019499249253,1.0,34.22409683873833,11.01250024565668,5G,23,2471.7481546758227,Charging,Video Streaming
Facebook,77.00146815933819,46.874813091402885,22.868412132706332,13.099418152467354,4G,56,1498.2140823196105,Not Charging,Navigation
PUBG,98.51017805943093,18.2185075577923,39.112161558863086,12.185990984681338,4G,38,1486.830950802725,Not Charging,Navigation
PUBG,80.8475196031365,61.505367415937926,31.754269076205464,10.922011243300798,4G,33,3461.5204279261616,Charging,Music
PUBG,53.95381136398679,19.036329321001638,33.008970381403884,16.6783718962537,WiFi,65,2478.775123406831,Not Charging,Video Streaming
Chrome,49.16256040137742,22.20856752149533,29.651104784454247,4.765116422444198,5G,89,2925.7253917667567,Not Charging,Video Streaming
Facebook,42.75906446409727,43.43635595196767,27.29794468024826,7.426675884177934,5G,39,3095.3529119052487,Not Charging,Video Streaming
TikTok,116.38952046223383,44.884312021715544,42.36068914082559,8.058924163490424,WiFi,9,1643.0976685485725,Charging,Gaming
WhatsApp,100.18654589031112,28.305018818492226,38.97743847477444,6.710316689955455,4G,80,3245.655360396956,Charging,Video Streaming
PUBG,77.33780292048633,40.57106051634546,39.05997787677066,12.429633046662032,5G,11,1553.3089809094768,Not Charging,Music
Instagram,68.6551878708979,42.430697229927304,33.91744690950316,14.527097795372459,WiFi,45,2637.520267797325,Not Charging,Gaming
Facebook,65.65174980081606,40.89671984087051,26.310387770171026,2.187347527395392,4G,6,2130.4118749056106,Not Charging,Social Media
Chrome,107.33092768955524,28.93167623662406,45.51022377918903,9.629734634820968,4G,93,2634.0950043636385,Charging,Browsing
Facebook,127.61083770436852,42.57816536128536,37.11145815631698,10.391682097254417,5G,14,2073.5752913565043,Charging,Navigation
WhatsApp,64.86517690181152,56.09555607524741,35.68394600038498,10.570720219212848,4G,48,2529.413580723057,Not Charging,Video Streaming
Chrome,108.46038801639273,16.6176728117176,33.20433488851461,5.57456015066737,WiFi,74,3017.1404803897767,Charging,Social Media
WhatsApp,80.70032288397223,22.399099466872908,24.777218735311926,10.433395635861851,4G,95,2871.7910051811145,Charging,Video Streaming
Facebook,74.68927675223834,35.40883448540869,40.70779366138361,7.444385540649474,5G,39,2162.857319538791,Charging,Navigation
TikTok,117.60535707074808,19.156639389979503,29.71148246548872,10.3281144664934,WiFi,66,1627.8572898772286,Not Charging,Music
WhatsApp,79.74585698143058,7.94894398659109,37.73284581431128,3.401862406672322,4G,78,2021.4682333230426,Charging,Music
Chrome,87.4091109813659,51.39684463822935,38.85416980561782,10.362202883155101,4G,77,2466.5023052825163,Charging,Navigation
Chrome,86.20684832278614,1.5681760096062547,36.67078810936577,8.404832020187534,4G,24,2591.2007612846573,Not Charging,Social Media
WhatsApp,39.36001583351371,28.964259537134968,37.34986770165942,10.68759476126556,WiFi,39,2842.011858870309,Not Charging,Gaming
Camera,87.21027871790155,46.38416479638006,41.730598759491485,13.503963551572372,4G,41,1761.3658653888322,Not Charging,Browsing
Facebook,65.93269938899418,39.000496842531085,31.03792294083514,11.776324697923897,5G,76,1640.594420768815,Charging,Browsing
Camera,44.47117149635947,29.191259510315714,35.82251295021753,15.966976008877786,WiFi,58,1588.131399268335,Charging,Browsing
Maps,67.07157298878094,18.538406351975613,33.87447297660082,10.19616793401829,WiFi,99,2081.764030389888,Charging,Gaming
Facebook,66.86527825907635,40.15801719721905,25.802174760889486,15.094424089325464,4G,84,2328.531585485964,Charging,Video Streaming
WhatsApp,105.74706347825827,20.174083422996908,36.43166664933504,17.62493553190082,WiFi,32,2421.974431111723,Charging,Navigation
YouTube,53.4052595974492,38.98898879477394,41.25625298262343,13.368798527319768,5G,74,1351.3737246304672,Charging,Navigation
WhatsApp,60.25381402376864,37.11376472352134,41.88167079338597,11.896010847338944,WiFi,36,1627.9816498432033,Not Charging,Gaming
Camera,85.88470651370031,37.265493635827035,44.28738604647865,14.071810420893943,5G,96,1778.4670349169292,Charging,Social Media
TikTok,46.85515571614381,25.395218612308767,26.131404377053784,13.545418087272285,4G,15,3254.5620952268373,Charging,Browsing
WhatsApp,63.52483104419166,65.52513664002184,43.143138489406205,17.00621504046629,WiFi,46,1971.3423143610962,Not Charging,Navigation
WhatsApp,38.388081616669446,40.373099508055624,35.9241988218019,15.968997297549327,5G,27,1313.9593382871271,Not Charging,Music
TikTok,103.0002865001349,30.81936613670529,43.0028125368498,16.029136052123867,4G,34,2428.8921940959067,Charging,Music
WhatsApp,72.46592198899536,38.964058595927064,33.02608795402287,12.22012978780905,5G,13,2134.827600429057,Charging,Navigation
PUBG,79.60205387494395,23.383075341135346,32.34599760602558,13.70613316346242,WiFi,96,1495.0544792868207,Not Charging,Browsing
YouTube,102.90025799477725,29.205432522831405,28.923637118865532,13.612631316279836,WiFi,92,1915.8112815870031,Charging,Browsing
Instagram,61.94327790865283,70.87879898179276,38.8798878320308,5.963102989461477,5G,63,1995.171258311855,Not Charging,Browsing
YouTube,72.2003247837999,23.489287903365373,37.57238035265875,17.344580092126563,4G,32,2126.121388119957,Not Charging,Social Media
WhatsApp,53.59180001735646,33.83340949603376,29.41495218884837,3.653547350277657,4G,92,2757.9825962367495,Charging,Music
PUBG,53.53740697510469,28.15842725375351,24.179316164935,15.560933288135185,4G,83,2536.314910121272,Not Charging,Social Media
Facebook,56.98542764985302,19.40549085762831,37.076226171616966,13.33498048428854,4G,37,2275.0197229776973,Charging,Gaming
WhatsApp,67.68774022915836,41.316274853297095,37.645851834723665,10.578558861153972,5G,51,2791.66522424875,Not Charging,Video Streaming
Camera,70.38011164567337,35.547082649813134,30.06524244137117,13.955950794131256,WiFi,26,1954.1160672388464,Not Charging,Browsing
PUBG,87.2158037724595,48.665409634998916,29.06085793314519,14.092846631147241,5G,33,1764.9215995375596,Not Charging,Gaming
TikTok,57.71957629895251,47.158668804950075,38.27934089573124,5.461000466234618,WiFi,38,2385.2433684217162,Charging,Video Streaming
PUBG,87.99081689793691,48.51061578562994,44.281968491624426,19.08063141040753,WiFi,46,2338.9241564129534,Charging,Music
